x y
6.93830778591235 -48.3721808397511
-21.7958448155276 55.5845970007119
27.0570402872776 -10.1793793180641
24.0936537947179 -1.64146454069636
-77.3769138431942 -20.3255756729805
-56.5790647466529 46.6377938803384
9.85984795575163 10.9545528273204
-27.4533413898977 -19.5183358112459
65.4674827412868 -50.4471620987087
2.04047739668526 -0.0043773308082976
-31.3381204623078 -50.51506018714
-30.9800129097714 -45.0530016505196
-60.6758694449408 -36.6875547843904
-31.1024254736698 -38.10626098534
33.9530133803085 17.4296632164474
-47.8573850339457 57.7722034573634
44.9623102249087 7.67509417444274
42.0737051144001 -9.12801914750468
-12.4790071873712 21.5845889585162
45.271221567774 -39.7407944157269
17.0981019087919 24.0469036439383
48.8732521457016 9.14616323627591
29.2464398422134 -10.5906739343751
36.9825790054565 -8.04741967971703
-55.4589994730201 49.2968158992987
-32.1754309113694 -37.2617229081146
27.0477875609073 20.6509941431011
-25.421045945144 9.96992719242757
46.8545938854198 -3.68031703636414
-20.8757424813761 54.0038813723475
-60.2496108888127 12.1484271861106
19.7580961010847 63.5201741042678
-57.0919150797848 47.4310207582693
45.0024659078798 8.86269138123359
11.9404910117082 10.8311717106514
-58.257406979 -35.7708838528344
76.1574416148556 -36.896679523313
-29.4135982875885 -56.46484333482
-67.2853518184165 10.0088936810724
-13.1097983772675 -12.7274377719126
10.3082384532359 24.0584628379715
-59.6516824944777 12.3390998158394
-13.9404588341214 -14.015993790536
-42.256075100714 47.6317392849531
2.54659978678193 -72.8569781622864
77.2391160553808 -35.7391910369382
-32.3026673544516 50.5947039737741
-17.2152335146542 56.8587883108343
-18.2189695421272 -19.4518190254177
35.4337926625278 -60.5342899657447
4.68374096285083 6.70003979713494
-74.037690849083 -18.4999620901805
38.1249265138857 4.15678115204085
-2.53452320405236 19.8684983668333
44.7268060451967 -5.54940206147309
20.0335259485644 -13.4572084911424
-5.35954787024634 21.593135416783
-47.9915203441974 61.1098465969262
-73.5236319814687 7.57660029311468
2.9719803241185 -24.7258193371664
-71.3656436617075 8.60158846705531
21.8344271739623 20.5667229059684
14.1163557874738 5.15138590176506
18.557668228375 -32.8221283311433
52.9526459019944 -0.656724065854561
17.2569423870887 -32.9996241712153
-13.8970957944928 -15.8054241558668
50.5369178828667 25.3784395622529
-8.96215402935164 -4.44914105466311
-28.6335844012517 -52.9270438980169
49.407495534345 13.0895239072539
-14.9247047294609 38.394368879667
10.3720792212087 10.2931678805274
76.9091136510354 -35.1598709714888
53.2756754662644 8.75171424336619
-20.6761045478783 53.6276034988933
-28.2825976851214 -17.3942023681781
56.5130238565823 7.06354843961985
-24.8953939981246 5.34238586917874
-72.4918899279532 9.90322460973249
3.93228096917331 -73.8971928442539
-14.0512858065495 -15.5387330572874
-14.9602706215594 -43.1690664204586
2.79564409125825 21.3439424723683
-60.2601795564927 46.2402147645091
2.00665078887752 18.8576304301107
26.6285225748675 -8.80319418027772
-2.68134580717137 9.23029022676523
-14.9514358835181 -44.3715093862474
28.8093004347018 20.3721378628
-59.3029163007723 45.9365246582251
16.7943797818344 24.0560033094758
34.0310146748186 14.9928419876123
-3.69382127284623 -29.3153487716835
3.53648652574172 17.4311385592445
4.01741246762413 21.6073514216502
-22.3618790545815 -55.6036432358453
-81.7805621835389 6.09392863088936
21.5177007145289 -26.4801268057289
-23.3302483421937 -49.9621019799795
32.254437445411 26.3679806003463
16.7479913081336 7.05307691468657
-19.8685471431572 82.3855175380562
22.975796103252 -9.81836364105294
64.1943530249801 -49.1686512324392
75.6334564442921 -36.9681212586131
33.8993375363478 16.2460656000634
-46.8911310638795 43.8872137258818
-30.432023066897 -44.9323535175319
-65.9679261168706 8.34904016737168
6.93842664046945 -48.3729544965972
-42.1704461713378 47.201342640205
44.6118410507128 4.62084044463516
45.3172200018667 -7.76229839156897
-28.8924727776904 -1.76014346027936
-54.5825712179879 45.6468298506715
-19.0411247055498 -10.6898469202502
32.0827875714389 20.5742009022054
44.845865362695 40.2231709607234
-8.82028670637482 -37.6133373443605
-3.93710630120895 7.0303035180741
4.8598316964085 14.5718628561325
37.7647936686018 14.4365591673013
-12.3186366718037 -14.7336457607615
24.7668128087734 -8.94556802039887
-71.6169038674148 -17.1679388089543
-58.7297915771858 46.7930107629377
13.6110544429148 15.2151360627693
-32.2975179170603 50.5871274780579
67.1400955792998 -49.2995683304828
4.99188954083112 -21.8261613714339
19.0239899212401 9.7798792135739
2.00946097730331 -26.3121003020458
-50.3322696272615 -12.7040953389499
33.759943812053 -2.41368619010755
-25.4117936311678 -19.8151694045162
65.7419218595141 -51.2709511414815
-19.6156421293029 81.4588902323093
20.8874329440252 65.2354699748706
21.2183324641759 62.831584302694
44.8659731565401 41.816940743453
22.569376757924 -3.53839576145138
-6.74133575144348 20.4571105743932
69.484647523617 -50.0371416980839
-16.8026827992462 -49.9778108583028
39.2550623932957 -7.24253695928343
22.8947566776405 64.2831787035086
-14.5974788725185 -25.6915656368247
-18.8726932388561 -13.9780101179874
45.5130329540647 -7.11457578151787
66.3100517311184 -49.1608397727167
-2.42882871782391 -30.7051667834763
-5.10775150816034 79.4329045350374
-20.7872502979105 78.4521611641066
28.1521438338436 -61.62150364933
-29.3324344047085 -3.45667325672554
-10.9366582879968 22.4375546979275
-62.7110146960363 49.1615245945212
-55.0973301653766 50.9471307112475
26.2404891171835 -29.7213341449878
29.9674036015296 -38.967833039183
34.259754104448 26.3727136571052
-25.3219947087857 -51.6512287722206
10.0138461052881 5.86284193140556
-13.3003305860042 22.0820091535055
65.3652093395569 56.3826979553396
-63.8776302395405 48.5554185475783
-6.16210123072214 -7.41208139302909
-71.4481905652823 8.62248045855929
-2.40433421864506 -0.139402000817628
75.0555023749989 -35.6568102515326
-78.5335533924823 -23.9519071155436
-16.975849717635 -47.1975934781155
-4.44245245970517 79.6693111036442
-55.8374685577628 45.9505692428159
30.2743800428894 -32.615698202566
-25.6740178846804 -14.2044990411572
-22.0234539234393 -6.3223356610588
35.521599727981 -1.26983590117543
-3.03702678032056 6.94986079079036
30.0900047298297 19.2165707816757
-32.2383965034795 -43.0079534704995
-26.5066228398058 7.48617942169191
-16.533166941415 -46.7644346283361
76.3929222690379 -34.7774600232243
-21.6939060865512 76.9051512136342
2.16990922056465 -25.7010476713983
-62.824279255098 7.52724012721311
47.7095471003884 -2.9772566574144
-4.8484935896168 -32.6249691357933
67.3144014666786 54.3636253117767
-14.253762407582 -56.1421491876035
18.037431779643 9.98741287096142
48.7662451058544 -28.5473712320087
-68.6296504518665 9.28519012602897
28.8998529377451 -63.6905727052474
-21.7587518220086 -54.9766428882739
32.8669262504411 -63.6989396905771
44.6133025130277 -5.65045331683383
-30.9058419559896 -47.9014188100794
-21.2766991814615 -12.5212588112175
35.4629110372687 -22.1917672852098
17.8070988341868 63.3693845717336
-15.0984355773825 -20.8038877638376
51.8534374898196 3.93500986179913
-17.6957704840003 56.3880841805028
40.8804842149639 5.85698481334181
-72.0312749808994 10.0385691424184
-56.8736791506748 43.9886807618985
-16.2225744429575 79.6694983209803
40.1026040345173 13.1548950373842
-52.3811161720824 31.2431755071986
26.202954838305 -29.3927938012712
-32.0764893938523 -47.6853973098094
-17.1522109969872 56.4670936465454
-60.6560839960582 -37.3387171598716
42.8008319574437 -3.27597265247325
31.9012061389566 -29.0374682349602
-28.7952275142278 -15.3706299407954
33.3889859591475 18.5095898821367
-63.0166390445381 46.0371011026949
-27.9679094652431 -58.8673196366513
-35.1067563429712 -56.3362852718347
-57.3039251387896 -2.04350234804327
12.6524503195842 12.8625333225521
29.9421945049805 -36.0314245228575
-14.3155215609223 20.5133737116879
75.1290790113239 -34.7485517253125
-49.6004589804351 -12.0082602837749
-43.9160955007562 47.2546491993679
2.10045935851747 9.37682133526397
-5.90908437720614 -6.49985125357149
-16.5934636065625 55.2782087797363
-9.29367844065402 -24.8934785584375
20.5597554988737 66.0797594817414
-46.7730273506435 44.3213465927591
-28.5332471833074 -12.2166561198026
2.01636641789455 -24.8831648853105
-17.5389899900745 -44.675389107139
-58.4418449602402 50.3570385873849
-17.9423034735426 79.1117028257109
17.6882695644073 58.4626776123301
-37.3851375058764 19.9116704035392
-6.38923627832026 20.688385557833
47.7522473470534 9.43941589948096
63.8568394299266 54.0169155528106
43.0127874053688 -1.11291214122201
-59.6439214265309 -37.3528004471845
-14.4099624197618 -47.0293124874613
-5.09422139697534 -6.64792828096105
0.374978332965896 16.5920484093981
-30.049289973855 -37.756097125359
-27.1156478124522 -16.01567438878
68.7807958735122 -51.0700860203578
-49.6335042485169 -12.0319825873777
44.0135080755942 -4.83708577281965
63.282884453598 -52.0965212745176
-28.4905321030389 -8.41003288142183
-21.066132725174 73.3926355443421
-3.78575371783081 -31.446816323843
5.43327729385742 19.518146247652
45.1400565631523 41.0749442603933
19.6381372992802 -45.4394130819955
-58.057560642757 48.9441138489122
4.11388276114154 4.59799856265854
-28.271028857571 -57.610133053101
-33.0476208328431 -47.9779697917471
31.9490887147705 -34.073511363023
-0.7970077355427 1.27293573914225
1.97519327769285 2.77872510792589
-54.4388950447444 9.30110617066481
28.1981485436194 -60.3198626400391
-44.7776665678571 48.8085732388551
75.5036049858634 -36.1761047402063
35.4401028058139 -1.22354311878281
-28.8895918526328 -9.83279427512748
-78.8530749391653 7.67530546058778
1.34458575007255 -30.9819584860327
2.72048214116051 -78.3787665529491
-61.428720148686 51.9802691322127
-58.225795550562 47.5799581255504
25.8474779394233 -11.6347914820477
29.3698686199397 -62.6034670294289
28.021632919509 -35.9686917797021
-59.9748988227336 -35.5373000649108
63.00387339948 50.5413010435038
1.71172412573659 1.7008302187258
-18.0913586580925 -19.5100540158885
45.4344211451695 -4.01445665993899
-16.560715918612 -20.3864024734546
-6.89253093739886 -5.83323797099704
-29.3100197656107 -1.92178328284443
-68.0416763350052 9.02475890494141
48.4489631508445 1.08925805324833
-20.8565629565774 79.2322001372845
2.58965483115761 17.1781955620699
34.7353578576659 -9.75606234506781
-4.81727615834588 80.1183350706299
13.9112880242911 39.7579451348265
-29.5901723571533 -4.4895584504039
-50.9548806945837 60.3815423061031
45.1697005036888 43.0816601410701
