label,x,y
1,85.4907042553119,128.952435395466
1,84.3039883052689,135.683487795284
1,41.6330754368272,186.211625633924
1,68.8309093573023,115.973742545434
1,22.0598287576886,115.461787995405
1,5.69475350972034,144.658449486341
1,46.431381356586,107.751896612436
1,78.0614153597734,181.695331798817
1,27.7352589344393,116.339663931158
1,40.2426606769854,116.363919339011
1,10.3505137913539,160.782158516964
1,41.6361547169409,107.446141553676
1,88.9836907968315,133.0348515488
1,48.6519724769107,189.504322678235
1,10.7694894088487,159.472440349926
1,87.5399352010015,135.140850526026
1,84.6866553877526,145.224780718394
1,78.5197648180446,175.946849702338
1,9.3850588843783,156.433538162353
1,9.78391920883201,133.979986180855
1,81.7656768528921,128.128277797355
1,75.1707022804631,179.928956805084
1,90.6355818626049,147.159211973123
1,88.6220878434224,136.550792094505
1,86.6614726148854,170.89227589809
1,11.2054520750612,146.526593373247
1,15.9134643957606,178.125512035006
1,87.0249866184977,125.088080595653
1,14.7181774007683,162.211174621849
1,71.7334553930096,113.774388701988
1,46.5713235776453,106.097336287092
1,65.3585036721392,111.94784734897
1,18.4814510973119,176.711726472896
1,32.4204558020057,109.25691538847
1,93.4914408003738,151.079163336804
1,70.3064046076224,114.614356177226
1,93.1681641463694,151.990676164191
1,59.5008082546851,184.865898254283
1,85.5103113913844,126.38601204249
1,18.5227383404787,123.361666852928
1,23.473236778421,175.048894130959
1,17.073410043961,164.059482171607
1,88.5494263605177,159.237232705055
1,92.203628187171,142.918124968067
1,11.4978746787872,167.602904424694
1,91.6476443424176,138.62803483411
1,77.9462744999604,126.208930132198
1,21.6637182076827,115.756620911472
1,87.3067687677122,143.117908087524
1,23.2177747120829,125.215224571908
1,28.8815569803847,186.528440071873
1,28.1593293660977,181.390260327972
1,15.6246083404149,175.478491335263
1,58.4220783049573,111.977169112657
1,90.5416826851496,160.121057288488
1,49.6763739347981,107.242974310823
1,33.7291967625212,116.9047016845
1,66.7552929522798,181.05969783831
1,47.4691291407386,186.268942279985
1,8.36964785722509,146.219651327621
1,30.0172437928856,110.40890355778
1,90.2691082458943,145.635466367402
1,52.4582896117821,109.056069592743
1,16.2094555280072,135.000802394434
1,73.65483594917,117.308071538336
1,63.6583557517392,184.166684972395
1,44.7301852677867,189.165925741122
1,68.0005471217843,116.340381280337
1,37.3676618176112,116.116435300703
1,52.1885941161311,186.795991178416
1,90.763705092739,161.286364169174
1,74.8443651529269,180.216416569515
1,58.2054100213758,188.270742578311
1,10.5298917439841,155.137842597995
1,62.7427687841871,187.150277542026
1,43.04137678779,114.307090663185
1,93.1937337947013,152.141625002592
1,20.9740929112229,178.847740275911
1,7.2318732447817,146.117748848293
1,92.6882457020502,150.421264833713
1,11.5007459067412,128.326751861594
1,73.8589202235603,186.524043901642
1,25.8496962051254,179.558295336747
1,27.0773390804361,120.204771788378
1,56.8530419239526,108.134521604142
1,10.8776406970355,133.463717218537
1,54.5157929339187,193.947641797514
1,86.2514281468089,172.999631153439
1,81.2022367894888,168.615284870845
1,37.1205697453928,185.620571230999
1,31.6795906287413,117.915334172885
1,92.8410455640442,150.064305806494
1,59.3400880378481,185.066138539394
1,83.1255718536863,135.176862945206
1,81.8944460040143,133.911384670986
1,46.4549653218084,114.645995392772
1,29.8979926183958,184.950113681291
1,14.0385886473309,146.586207856293
1,48.3939801433029,107.598527116374
1,19.0024549285347,121.197998917192
2,199.902158542774,123.676972531982
2,130.782057975633,145.767282268629
2,191.275345428646,121.451896178439
2,134.17070058422,163.462597753278
2,193.951107820044,186.652537789554
2,128.571452005714,165.706730305936
2,208.124646271384,142.16312174438
2,133.582950295635,153.537578692173
2,169.409962630864,188.19491881638
2,167.68360100414,187.999118661804
2,135.171795328573,140.585842356417
2,143.642870586468,113.781975354121
2,149.348158596729,184.220244710074
2,203.328037901828,163.426110733068
2,134.605662547564,161.178874954688
2,193.446468501998,112.407490094073
2,136.130660056887,132.839811321669
2,144.886136625896,183.078936631827
2,127.9288697391,137.07861719008
2,205.086067506481,121.969792141459
2,130.774370217403,152.470200645413
2,188.407522403324,184.31199485601
2,134.903955245736,140.272837881084
2,206.695698195607,140.938013456765
2,154.165698073756,187.4373189828
2,189.013548089669,109.930919248123
2,156.462632549009,186.131217118333
2,187.130553096119,189.897954665964
2,210.290864867117,162.630129279223
2,171.155213501278,192.49165949742
2,143.748154208415,185.609099610045
2,188.947970131319,179.455723861634
2,157.796122606085,184.509999895373
2,208.755949696684,154.290608113084
2,211.743401643051,149.095690012141
2,183.340172917247,112.498321032695
2,204.515224594161,170.877661134768
2,196.117153368277,122.164678010529
2,129.365381563996,135.489965859317
2,136.611548372521,167.980661490909
2,205.61411576929,166.117261824425
2,136.733280467487,136.479837250512
2,208.811448889747,168.478764588575
2,179.271568538671,187.46774925459
2,136.30196425833,139.139630979593
2,134.815831678017,154.000443240803
2,193.993198663263,187.530319160716
2,192.849740444356,181.275655093907
2,126.936252749283,150.196743581468
2,211.061053362024,133.911123623145
2,150.107408065548,184.010363750588
2,185.37810882187,187.751366831617
2,165.584240531563,185.462814599754
2,134.035329257423,142.964955411571
2,212.014412701088,155.697061042201
2,181.990732832198,112.094193956374
2,202.193748151242,176.747357719918
2,126.869379687349,138.984187726409
2,133.96290127856,132.699718248737
2,140.877874113219,123.011311509845
2,161.106544145837,110.384064947232
2,199.674529034573,179.047484515695
2,155.855009245585,185.049063037547
2,212.220612005368,135.020776958161
2,128.561359434847,149.993466777894
2,196.954195718359,180.662941828864
2,198.034856725523,119.865530723055
2,182.332500831134,192.498189206511
2,204.665448554972,132.349660369342
2,198.687879647753,125.264618148773
2,193.52588000298,177.126950564181
2,178.419384443654,112.718526290619
2,129.237064381425,162.315417772539
2,193.7100299487,177.14799691604
2,201.620398647174,122.200821073184
2,146.851189957991,188.197835219863
2,154.392733323067,183.563625499126
2,140.310880758575,170.510368978229
2,134.75275895242,154.660521840233
2,140.779660603367,181.950310440606
2,130.13265287033,158.729956796571
2,207.766126828543,162.242671734944
2,184.822910947217,185.694743672349
2,207.577098852538,145.889542408871
2,150.640216612825,186.138148767653
2,190.567539555396,187.973420530717
2,134.119600800885,152.652671320126
2,214.329552481269,155.229072129132
2,150.442247446964,181.039604124077
2,205.239773849251,156.645130431325
2,199.296457636667,117.693136283873
2,165.384303276161,110.017637853941
2,153.428822677935,188.122221176739
2,141.800309179611,174.407148806199
2,149.098013885549,186.673994837083
2,203.724818255598,171.336482960921
2,171.978873509627,105.391314632082
2,134.836399265312,123.436201589487
2,194.74987462111,182.073459279853
2,205.012285267382,157.254706913219
3,52.7240013517439,51.3650520821102
3,111.588743338361,51.7713641142473
3,125.687138196081,55.1956045045517
3,100.252594919875,58.1112078507431
3,155.511913420632,51.1536201252602
3,62.9584487620741,58.9342178660445
3,167.633443567902,55.7535288110375
3,81.7959957569838,51.4657239429653
3,60.1133027859032,59.0280579635873
3,96.308861086145,52.5300246942788
3,64.9874992575496,51.5059760026634
3,119.786506602541,57.6854715985246
3,78.8179529737681,52.3012333107181
3,136.626546634361,53.0539932800457
3,67.5114428810775,55.1856961217709
3,68.340652436018,53.345996667631
3,81.1067204270512,51.5443496825173
3,143.346351208165,52.6636956864968
3,101.17595596239,53.5075461678207
3,57.2058003395796,55.7845837878995
3,63.779904441908,58.0860179523006
3,107.930827680975,59.3327031494118
3,167.500830069184,58.3386333752424
3,147.382014431059,51.2700277450494
3,115.149538051337,56.4945395151153
3,58.6840504407883,56.9035165756941
3,105.978229530156,50.3204482444562
3,90.7886775117368,59.2048914986663
3,132.790232617408,54.7846888704225
3,111.69888464734,52.665205784142
3,111.790761873126,58.5651071625762
3,115.461722481996,52.2914647776634
3,103.694879608229,57.9194687330164
3,60.0661808438599,56.4677486033179
3,161.616043010727,54.2433469067328
3,51.9737823493779,50.9506826801226
3,99.6910879295319,50.0346770393662
3,77.2371312044561,55.3113366896287
3,61.9568704813719,55.2430711593479
3,107.950865011662,52.1318555460311
3,128.015440572053,57.169320799876
3,160.559573406354,59.6134357620031
3,93.5122168529779,55.1826659962535
3,152.616198807955,51.7452802229673
3,86.1087381839752,55.6254013488069
3,105.879491018131,57.5925816968083
3,67.1276797913015,56.6697133751586
3,146.926279235631,52.248729232233
3,129.896915815771,53.4584976243787
3,57.4329175893217,53.1983175990172
3,101.711068199947,59.0489839762449
3,97.6226097717881,51.9919838011265
3,133.634810168296,56.8096301658079
3,129.118358073756,51.3751775864512
3,98.882085159421,51.0699468688108
3,86.8304264452308,50.9285939577967
3,80.6128814071417,59.164489551913
3,130.708178402856,52.7706043585204
3,157.327212030068,58.8579387729988
3,151.48833874613,57.7286464953795
3,97.1482228301466,57.9505123617128
3,59.48606479913,52.0567359309644
3,149.410766838118,50.4819332296029
3,58.7470189854503,50.3881593118422
3,63.7715213093907,52.8457412985153
3,126.798112411052,53.4880983247422
3,88.4679440222681,57.3745332541876
3,72.6499431394041,52.5166358123533
3,97.2595569398254,55.1743700308725
3,153.443121919408,57.5944472267292
3,91.7493687849492,56.3608452794142
3,50.1720678154379,52.039406853728
3,159.354134444147,59.9304528208449
3,164.206813871861,50.0040504336357
3,108.910277960822,52.0657002506778
3,105.638205837458,56.3402809062973
3,121.576645616442,50.1729182526469
3,158.726114872843,50.2673547132872
3,70.7601414807141,56.0784059506841
3,144.305729204789,55.7054135273211
3,77.9521261528134,52.4585334793665
3,119.245785083622,59.1952508641407
3,150.905243996531,56.7221620166674
3,65.8644532226026,56.4545043930411
3,157.506942749023,52.0828545466065
3,104.016480939463,54.8061773576774
3,157.297104541212,59.8651858326048
3,79.8254216648638,59.9311984772794
3,60.0434352364391,54.507740365807
3,55.8369289617985,57.1484878612682
3,167.577904043719,53.1656161253341
3,108.100128937513,58.3368756063282
3,151.447164071724,54.3397558154538
3,99.9552325438708,59.9599225819111
3,108.721105139703,58.0581121332943
3,71.994538102299,54.8624216741882
3,141.099376147613,55.387720009312
3,86.6171963047236,53.4103990835138
3,69.8813896533102,50.520156044513
3,53.9370971545577,54.5872311317362
