label,x,y
0,85.4907042553119,128.952435395466
0,84.3039883052689,135.683487795284
0,41.6330754368272,186.211625633924
0,68.8309093573023,115.973742545434
0,22.0598287576886,115.461787995405
0,5.69475350972034,144.658449486341
0,46.431381356586,107.751896612436
0,78.0614153597734,181.695331798817
0,27.7352589344393,116.339663931158
0,40.2426606769854,116.363919339011
0,10.3505137913539,160.782158516964
0,41.6361547169409,107.446141553676
0,88.9836907968315,133.0348515488
0,48.6519724769107,189.504322678235
0,10.7694894088487,159.472440349926
0,87.5399352010015,135.140850526026
0,84.6866553877526,145.224780718394
0,78.5197648180446,175.946849702338
0,9.3850588843783,156.433538162353
0,9.78391920883201,133.979986180855
0,81.7656768528921,128.128277797355
0,75.1707022804631,179.928956805084
0,90.6355818626049,147.159211973123
0,88.6220878434224,136.550792094505
0,86.6614726148854,170.89227589809
0,11.2054520750612,146.526593373247
0,15.9134643957606,178.125512035006
0,87.0249866184977,125.088080595653
0,14.7181774007683,162.211174621849
0,71.7334553930096,113.774388701988
0,46.5713235776453,106.097336287092
0,65.3585036721392,111.94784734897
0,18.4814510973119,176.711726472896
0,32.4204558020057,109.25691538847
0,93.4914408003738,151.079163336804
0,70.3064046076224,114.614356177226
0,93.1681641463694,151.990676164191
0,59.5008082546851,184.865898254283
0,85.5103113913844,126.38601204249
0,18.5227383404787,123.361666852928
0,23.473236778421,175.048894130959
0,17.073410043961,164.059482171607
0,88.5494263605177,159.237232705055
0,92.203628187171,142.918124968067
0,11.4978746787872,167.602904424694
0,91.6476443424176,138.62803483411
0,77.9462744999604,126.208930132198
0,21.6637182076827,115.756620911472
0,87.3067687677122,143.117908087524
0,23.2177747120829,125.215224571908
0,28.8815569803847,186.528440071873
0,28.1593293660977,181.390260327972
0,15.6246083404149,175.478491335263
0,58.4220783049573,111.977169112657
0,90.5416826851496,160.121057288488
0,49.6763739347981,107.242974310823
0,33.7291967625212,116.9047016845
0,66.7552929522798,181.05969783831
0,47.4691291407386,186.268942279985
0,8.36964785722509,146.219651327621
0,30.0172437928856,110.40890355778
0,90.2691082458943,145.635466367402
0,52.4582896117821,109.056069592743
0,16.2094555280072,135.000802394434
0,73.65483594917,117.308071538336
0,63.6583557517392,184.166684972395
0,44.7301852677867,189.165925741122
0,68.0005471217843,116.340381280337
0,37.3676618176112,116.116435300703
0,52.1885941161311,186.795991178416
0,90.763705092739,161.286364169174
0,74.8443651529269,180.216416569515
0,58.2054100213758,188.270742578311
0,10.5298917439841,155.137842597995
0,62.7427687841871,187.150277542026
0,43.04137678779,114.307090663185
0,93.1937337947013,152.141625002592
0,20.9740929112229,178.847740275911
0,7.2318732447817,146.117748848293
0,92.6882457020502,150.421264833713
0,11.5007459067412,128.326751861594
0,73.8589202235603,186.524043901642
0,25.8496962051254,179.558295336747
0,27.0773390804361,120.204771788378
0,56.8530419239526,108.134521604142
0,10.8776406970355,133.463717218537
0,54.5157929339187,193.947641797514
0,86.2514281468089,172.999631153439
0,81.2022367894888,168.615284870845
0,37.1205697453928,185.620571230999
0,31.6795906287413,117.915334172885
0,92.8410455640442,150.064305806494
0,59.3400880378481,185.066138539394
0,83.1255718536863,135.176862945206
0,81.8944460040143,133.911384670986
0,46.4549653218084,114.645995392772
0,29.8979926183958,184.950113681291
0,14.0385886473309,146.586207856293
0,48.3939801433029,107.598527116374
0,19.0024549285347,121.197998917192
0,199.902158542774,123.676972531982
0,130.782057975633,145.767282268629
0,191.275345428646,121.451896178439
0,134.17070058422,163.462597753278
0,193.951107820044,186.652537789554
0,128.571452005714,165.706730305936
