label,x,y
0,-0.446993965418966,0.00295863379214629
0,-0.445943034874446,0.0038531575353609
0,-0.446907828244737,0.0035339941086882
0,-0.446422555299009,0.0038104965468949
0,-0.446986359679292,0.00419153421910133
0,-0.446015666778001,0.00370704836976852
0,-0.447653740228603,0.00279375383261577
0,-0.445535488793228,0.00464921890079213
0,-0.443591391318286,0.0043444051174053
0,-0.444257866209969,0.00375783392439606
0,-0.446562281293735,0.00384722500950859
0,-0.443754784739598,0.00406859152163732
0,-0.442422083081823,0.00386264924226633
0,-0.446964366378882,0.00187819481777713
0,-0.445789224649437,0.00411822390982015
0,-0.442510070037902,0.00389951632223198
0,-0.444933268267773,0.00347201572244576
0,-0.447146383806944,0.00412130841947963
0,-0.444852714707097,0.00384859614452952
0,-0.445322368623223,0.00408673476140359
0,-0.443042496359785,0.00362350625816708
0,-0.44449244180482,0.00477402284581737
0,-0.446601804727194,0.00331479557009839
0,-0.444536453769942,0.0039139711113208
0,-0.447433909453911,0.00444675346132646
0,-0.445503984776936,0.00383977741756614
0,-0.444536421994581,0.0034011663495353
0,-0.443274287485865,0.00370342764275808
0,-0.445816143628236,0.0037530633128815
0,-0.443941698673707,0.00385056119378972
0,-0.447394115080932,0.00299844380690874
0,-0.445817880444344,0.00396409962163496
0,-0.446129386101811,0.00380781449935384
0,-0.445781170189056,0.00371716192030001
0,-0.442581399076503,0.0033370059052588
0,-0.447535592430645,0.00384439898847873
0,-0.448459387608652,0.00335427499811923
0,-0.445231665444373,0.00279639669780235
0,-0.449170511720242,0.00376261299280833
0,-0.446329803924849,0.00197055233569579
0,-0.446010609561378,0.00383484026839101
0,-0.448110326158808,0.00344318107415875
0,-0.44449470571251,0.00494426156647962
0,-0.445802175999755,0.00332106633656084
0,-0.445416239562108,0.00377595955646442
0,-0.445357306585073,0.00381885326135181
0,-0.44470148552188,0.00401886239452956
0,-0.447535253863174,0.00200230981904029
0,-0.445126917787626,0.00316897544482708
0,-0.445999570816375,0.00609028422214986
0,-0.446762549816382,0.00243363515209591
0,-0.448054051127745,0.0038967054812079
0,-0.448124046230432,0.00371650536007217
0,-0.445165474106764,0.00293824982107205
0,-0.446500993526001,0.00270945538822951
0,-0.443832616049883,0.00244157130135509
0,-0.447684011977717,0.00392048764911272
0,-0.448262625921109,0.00511861894791299
0,-0.443790903423822,0.00342733265013612
0,-0.447903637236254,0.00221597199214888
0,-0.44752042644877,0.00393155957226446
0,-0.444174344825148,0.0034961324844877
0,-0.445271909225013,0.00416882543401941
0,-0.44523673347565,0.00389380701645949
0,-0.448181208728841,0.00119956163978871
0,-0.445719415977582,0.00525726741136737
0,-0.445220348478414,0.000663421343544774
0,-0.444813355593996,0.00377292602100411
0,-0.446371988151068,0.00259023174693499
0,-0.446341097767182,0.00401291413942447
0,-0.442735302027544,0.00338623866318685
0,-0.44329175514871,0.00470627139067502
0,-0.44662943664424,0.00529314592076753
0,-0.446966005265066,0.00266337443313545
0,-0.445427467791042,0.00539484288828492
0,-0.445425527794505,0.00430733110460772
0,-0.448504870740129,0.00343371206775268
0,-0.445357201577616,0.00321746246183472
0,-0.449785310958531,0.00336885010714141
0,-0.44602278880653,0.00301123409654958
0,-0.448165718191036,0.00231965129662911
0,-0.447816971555865,0.00443081317860797
0,-0.443894458752313,0.00277497923356879
0,-0.448362658806035,0.00155596296395299
