0,0.472380
1,0.761798
2,0.999739
3,0.851868
4,0.806221
5,0.404370
6,0.274621
7,-0.311262
8,-0.569926
9,-0.984267
10,-0.749202
11,-0.635844
12,-0.143276
13,0.460632
14,0.711864
15,0.997722
16,0.886415
17,0.517561
18,-0.239037
19,-0.555673
20,-0.995134
21,-0.983003
22,-0.746643
23,-0.073951
24,-0.025235
25,0.730776
26,0.978949
27,0.973444
28,0.847704
29,0.494748
30,0.812117
31,0.999066
32,0.970432
33,0.381678
34,-0.258186
35,-0.411929
36,-0.655384
37,-0.849014
38,-0.993897
39,-0.751537
40,-0.572032
41,-0.039299
42,0.297457
43,0.899675
44,0.926900
45,0.698324
46,0.270699
47,-0.282737
48,-0.885383
49,-0.999085
50,-0.963145
51,-0.805039
52,-0.628569
53,0.254484
54,0.649153
55,0.873451
56,0.907184
57,0.382439
58,-0.220975
59,-0.320143
60,-0.930135
61,-0.987914
62,-0.703124
63,-0.313204
64,0.308080
65,0.133766
66,-0.565879
67,-0.406758
68,0.847907
69,0.066660
70,-0.687595
71,-1.009786
72,-2.112738
73,-1.025045
74,-1.991097
75,0.100401
76,0.867499
77,-1.233148
78,1.128129
79,0.305312
80,-3.165602
81,-2.747643
82,-1.319766
83,-3.151194
84,-1.991484
85,0.491984
86,1.349420
87,0.021504
88,-2.719959
89,-2.005860
90,-0.495066
91,0.833007
92,2.331918
93,2.625047
94,1.491023
95,1.076043
96,0.159006
97,-0.472098
98,-1.022895
99,-0.785934
100,-0.217859
101,-1.257313
102,0.496319
103,0.317894
104,-2.308836
105,-0.647653
106,1.838080
107,0.706405
108,-0.887463
109,-0.153510
110,-0.425309
111,-1.489565
112,0.097880
113,1.486724
114,1.918290
115,0.058570
116,-1.755051
117,-0.221283
118,-0.644441
119,-0.283933
120,1.866315
121,0.641269
122,-0.544766
123,1.494211
124,3.254890
125,2.545073
126,1.339230
127,-0.260307
128,-0.494527
129,0.916030
130,0.346451
131,-0.805146
132,-0.655607
133,0.195524
134,0.824061
135,0.999257
136,0.744592
137,0.252068
138,-0.206715
139,-0.652732
140,-0.797740
141,-0.988871
142,-0.994321
143,-0.573384
144,-0.348170
145,-0.022039
146,0.768410
147,0.919368
148,0.989351
149,0.893028
150,0.181047
151,-0.405628
152,-0.619383
153,-0.984814
154,-0.946651
155,-0.466302
156,0.201668
157,0.168184
158,0.672345
159,0.895322
160,0.999531
161,0.996185
162,0.978538
163,0.948610
164,0.958242
165,0.802606
166,0.701560
167,0.771123
168,0.479121
169,0.564175
170,0.321196
171,0.399346
172,0.190435
173,0.063154
174,0.039809
175,-0.260340
176,-0.238876
177,-0.405805
178,-0.577132
179,-0.549428
180,-0.703397
181,-0.883997
182,-0.899151
183,-0.800230
184,-0.920275
185,-0.990603
186,-0.964561
187,-0.997064
188,-0.977895
189,-0.986854
190,-0.890808
191,-0.687073
192,-0.291481
193,0.366623
194,0.959980
195,0.981259
196,0.803944
197,0.479134
198,-0.096131
199,-0.581754
200,-0.940090
201,-0.894939
202,-0.579844
203,0.127222
204,0.439949
205,0.693792
206,0.994480
207,0.988127
208,0.999351
209,0.948950
210,0.704081
211,0.297505
212,-0.489624
213,-0.977644
214,-0.995189
215,-0.892887
216,-0.760914
217,-0.223990
218,-0.099329
219,0.593979
220,0.812795
221,0.943992
222,0.939979
223,0.619914
224,0.988430
225,0.908347
226,0.726599
227,0.108309
228,-0.535708
229,-0.802727
230,-0.941123
231,-0.619151
232,-0.107047
233,0.843250
234,0.986322
235,0.872951
236,0.649355
237,0.132335
238,-0.402334
239,-0.951129
240,-0.991119
241,-0.951410
242,-0.427924
243,-0.047136
244,0.099327
245,0.877164
246,0.993830
247,0.910632
248,0.443046
249,0.134627
250,-0.331742
251,-0.456718
252,-2.957495
253,-2.815629
254,-1.424591
255,-1.650935
256,-1.614017
257,-2.821062
258,-0.181376
259,0.915030
260,-0.716754
261,0.085862
262,0.111934
263,1.733216
264,1.830786
265,0.092106
266,1.336067
267,2.573195
268,0.860247
269,-1.159970
270,0.856628
271,2.084654
272,1.885238
273,-0.293529
274,0.179295
275,0.786592
276,-0.569115
277,0.044070
278,-1.026706
279,-2.291019
280,-3.156384
281,-1.624830
282,-1.406301
283,-0.948303
284,-0.273646
285,-0.000027
286,0.256911
287,0.671877
288,0.909514
289,0.956599
290,0.758623
291,0.155995
292,-0.379437
293,-0.873041
294,-0.993733
295,-0.961924
296,-0.699963
297,-0.286233
298,0.118914
299,0.201190
300,0.991051
301,0.981795
302,0.123611
303,-0.222700
304,-0.437297
305,-0.879444
306,-0.677631
307,-0.332190
308,0.711641
309,0.905728
310,0.988517
311,0.716348
312,0.526250
313,0.073829
314,-0.216896
315,-0.510159
316,-0.964567
317,-0.645460
318,-0.425476
319,0.211534
320,0.505352
321,0.993850
322,0.742825
323,-0.008819
324,-0.131069
325,-0.769212
326,-0.997131
327,-0.751268
328,-0.391664
329,0.195872
330,0.569129
331,0.896753
332,0.998472
333,0.869063
334,0.744247
335,0.381888
336,-0.227964
337,-0.863717
338,-0.999967
339,-0.951581
340,-0.681015
341,-0.464879
342,0.120908
343,0.482510
344,0.563710
345,0.995218
346,0.587969
347,0.293274
348,-0.675867
349,-0.922845
350,-0.947222
351,-0.999805
352,-0.741783
353,-0.501247
354,-0.009696
355,0.754878
356,0.954981
357,0.933291
358,0.651092
359,0.394320
360,0.571075
361,-2.508033
362,-2.425214
363,0.213873
364,-0.810692
365,1.263637
366,2.987105
367,-0.137926
368,-0.258166
369,2.082735
370,1.376519
371,0.493463
372,0.699789
373,-1.747469
374,-2.272685
375,-0.425782
376,1.191243
377,1.763884
378,0.036117
379,-0.387736
380,0.933261
381,0.838801
382,-0.882780
383,-0.973898
384,0.664994
385,0.907169
386,0.975445
387,0.877421
388,0.862273
389,0.517050
390,-0.236130
391,-0.745275
392,-0.996930
393,-0.822445
394,-0.138068
395,0.080473
396,0.771264
397,0.983788
398,0.851443
399,0.748155
400,0.358602
401,-0.330217
402,-0.929444
403,-0.972271
404,-0.998982
405,-0.826941
406,-0.434981
407,0.482691
408,0.997037
409,0.926735
410,0.434728
411,-0.168083
412,-0.437978
413,-0.931259
414,-0.948160
415,-0.888237
416,-0.311656
417,0.406460
418,0.699228
419,0.983764
420,0.999823
421,0.952278
422,0.457037
423,0.006711
424,-0.570278
425,-0.851534
426,-0.981062
427,-0.942992
428,-0.812807
429,0.015173
430,0.498468
431,0.382766
432,0.554118
433,0.738557
434,0.709889
435,0.844032
436,0.889474
437,0.925576
438,0.893551
439,0.985958
440,0.904535
441,0.992176
442,0.991574
443,0.982259
444,0.976848
445,0.976021
446,0.923120
447,0.968314
448,0.809936
449,0.816745
450,0.823698
451,0.637352
452,0.770957
453,0.653756
454,0.581956
455,0.424707
456,0.278236
457,-0.015820
458,0.062519
459,-0.172246
460,-0.150067
461,-0.005587
462,0.031746
463,-0.027515
464,0.489003
465,0.385965
466,0.495678
467,0.518663
468,0.546551
469,0.829040
470,0.888944
471,0.851917
472,0.909792
473,0.966863
474,0.975787
475,0.979906
476,0.999986
477,0.984052
478,0.944360
479,0.942928
480,0.976907
481,0.853598
482,0.810013
483,0.626318
